1	17	100.00
2	17	100.00
3	17	100.00
4	17	100.00
5	17	100.00
6	17	100.00
7	17	100.00
8	17	100.00
9	17	100.00
10	17	100.00
11	17	100.00
12	17	100.00
13	17	100.00
14	17	100.00
15	17	100.00
16	17	100.00
17	17	100.00
18	16	94.12
19	15	88.24
20	14	82.35
21	12	70.59
22	11	64.71
23	10	58.82
24	9	52.94
25	5	29.41
26	4	23.53
27	3	17.65
28	3	17.65
29	2	11.76
30	2	11.76
31	2	11.76
32	1	5.88
33	1	5.88
34	1	5.88
35	1	5.88
36	1	5.88
37	1	5.88
38	1	5.88
39	1	5.88
40	1	5.88
41	1	5.88
42	1	5.88
43	1	5.88
44	1	5.88
45	1	5.88
46	1	5.88
47	1	5.88
