1	17	100.00
2	17	100.00
3	17	100.00
4	17	100.00
5	17	100.00
6	17	100.00
7	17	100.00
8	17	100.00
9	17	100.00
10	17	100.00
11	17	100.00
12	17	100.00
13	17	100.00
14	17	100.00
15	17	100.00
16	16	94.12
17	16	94.12
18	16	94.12
19	16	94.12
20	16	94.12
21	15	88.24
22	14	82.35
23	12	70.59
24	12	70.59
25	10	58.82
26	10	58.82
27	8	47.06
28	8	47.06
29	6	35.29
30	5	29.41
31	4	23.53
32	4	23.53
33	2	11.76
34	2	11.76
35	2	11.76
36	1	5.88
37	1	5.88
38	1	5.88
39	1	5.88
40	1	5.88
41	1	5.88
42	1	5.88
43	1	5.88
44	1	5.88
45	1	5.88
46	1	5.88
47	1	5.88
